text,crowd_label,conf0,conf1,conf2
RT @keithboykin: I have no idea who who won the #GOPDebate. Turning to the #DailyShowFinale.,2,0.1678,0.1678,0.6644
"RT @fieldnegro: No Jeb, u can't blame this one on Barack. The blood is on your brother's hands. #GOPDebate",0,1.0,0.0,0.0
Some would see it as radical but I liked @GovMikeHuckabee idea of using 5th and 14th amendments to stop abortion #GOPDebate,1,0.0,1.0,0.0
"RT @girlsgetaways: #GOPDebate I used to be a fan of @MeganKelly , not anymore.  She is laughing while attacking candidates. #UnprofessionalÛ_",0,1.0,0.0,0.0
RT @rickbot5000: Our news media is broken #GOPDebate,0,1.0,0.0,0.0
"#MikeHuckabee should drop a mixtape called ""Kill People; Break Things"" and feature @WakaFlocka on the title track #GOPDebate",0,1.0,0.0,0.0
"RT @HelenGym2015: Love Twitter bringing humor to #GOPdebate but end of day 2015 GOP is still the anti-woman, anti-immigrant, pro-rich, antiÛ_",0,1.0,0.0,0.0
"RT @billmaher: Good for you, Megyn Kelly, calling Ben Carson an idiot right off the bat. #GOPDebate",0,0.66,0.16999999999999998,0.16999999999999998
RT @AnneBayefsky: .@SenMarcoRubio: God has blessed GOP with some very good candidates and Democrats canÛªt even find one. #GOPDebate,1,0.0,1.0,0.0
".@paolo_sf
FOX/GOP Party's Hunger Games- Demagog Food-fighter @CarlyFiorina
#GOPDebate #morningjoe http://t.co/ygMGbAvqut",0,1.0,0.0,0.0
"@JamesRosenFNC, @BretBaier @megynkelly &amp; Chris Wallace acted like @CNN ""reporters."" #GOPDebate @realDonaldTrump",0,0.6675,0.16625,0.16625
RT @4BillLewis: #Facebook &amp; #Twitter made #GOPDebate interesting #jebbush #realdonaldtrump #marcorubio #scottwalker #JohnKasich #realbencarÛ_,1,0.15350000000000003,0.693,0.15350000000000003
"RT @RavingRaver: My response when @megynkelly tried to call @realDonaldTrump a sexist: ""CAN'T STUMP THE TRUMP!"" #GOPDebate",0,0.6813,0.15935,0.15935
"Clearly, because there were a lot of sexist pigs in the audience. #GOPDebate  https://t.co/NyoLy2sccC",0,1.0,0.0,0.0
Reading the GOP debate from last night makes me want to laugh and punch somebody in the face at the same time #GOPDebate,0,1.0,0.0,0.0
#gopdebate Trump says on the one hand everyone is too PC. EXCEPT when Megan Kelly hurt HIS feelings NOW he might not be nice to HER anymore.,0,1.0,0.0,0.0
My @Klout score went up nearly a full point from a 70 to a 71 after last night alone. #GOPdebate,2,0.18145,0.18145,0.6371
Tried watching the #GOPDebate for entertainment purposes  All them candidates made my nerves bad #DonaldTrump,0,1.0,0.0,0.0
"If you missed last night's #GOPDebate, here's the only recap video you need to watch.  https://t.co/DAr78Vp3LX",0,0.6824,0.1588,0.1588
"RT @AnneBayefsky: .@RealBenCarson: asked why doesn't talk more about race? Those who want to destroy us, want to divide us. We mustn't let Û_",2,0.16504999999999997,0.16504999999999997,0.6699
"After the Fox News #GOPDebate, we primary voters are none the wiser on the policy plans these folks are putting forth. Journalism fail.",0,1.0,0.0,0.0
RT @tinaissa: How many of you feel your IQ is lower after watching that debate? _Ù÷â_Ù÷â_Ù÷â. #GOPDebate,0,1.0,0.0,0.0
"RT @CtConserv1: #MegynKelly was awful, no wonder her ratings are tanking. #GOPDebate  https://t.co/dyQzeU0MO3",0,0.6429,0.17855,0.17855
Interesting debate last night _Ù÷ä #GOPDebate,1,0.0,1.0,0.0
"The main thing I got from Scott Walker was he needs a hat, and he doesn't speak well. #GOPDebate",0,0.6364,0.18180000000000002,0.18180000000000002
"RT @rumpfshaker: ""We have to make our country great again and I will do that!"" Donald Trump, who still can't quite explain HOW. #gopdebate",0,1.0,0.0,0.0
RT @slackadjuster: As A Christian Preacher Huckabee Sure Is Close Minded &amp; Judgemental  Women Gays But Stood With Josh Duggar #GOPDebate htÛ_,0,1.0,0.0,0.0
"RT @Trainspotter001: Insightful commentary from Fox debate moderators...apparently Fiorina ""opened a can"" or something. Whatever. #GOPDebatÛ_",0,0.6703,0.16485,0.16485
RT @AprilDRyan: One question on $blacklivesmatter for the #GOPDebate  and moved on.,0,0.6813,0.15935,0.15935
#GOPDebate RT @OutnumberedFNC Next more on the earlier debate and @CarlyFiorina's stand out performance #outnumbered http://t.co/gpHmzSOrv2,0,0.6552,0.1724,0.1724
"#GOPDebate DemocratsÛª debate will be different. There Hillary Clinton will debate herself, changing her mask every 5 minutes ... #satire",0,0.6629999999999999,0.16850000000000004,0.16850000000000004
RT @marmstead: Catch that? #BlackLivesMatter question. No mention in #scottwalker's response. Commercial break: #StraightOuttaCompton. #GOPÛ_,0,1.0,0.0,0.0
RT @AnneBayefsky: .@SenTedCruz: I will cancel #IranDeal &amp; move U.S. embassy in #Israel to Jerusalem #GOPDebate,2,0.16665000000000002,0.16665000000000002,0.6667
Trump calling @megynkelly a bimbo is reprehensible. This is about choosing a candidate for president NOT the Jerry Springer hour. #GOPDebate,0,1.0,0.0,0.0
RT @billmaher: Enough with hating on Trump for being misogynist! Get to the part where these 10 guys debate whether Amy Schumer is fuckableÛ_,0,0.637,0.1815,0.1815
RT @chi_kimura: According to Huckabee trans people are just experiments. This is the 21st century where LGBT rights are a thing. #GOPDebateÛ_,0,1.0,0.0,0.0
I think donald trump is hilarious #GOPDebate,0,0.6566,0.17170000000000002,0.17170000000000002
"A guy from Queens calling somebody ""low-class"" is curious. #GOPDebate",0,0.6558,0.17209999999999998,0.17209999999999998
"While some moderates/indies &amp; observers [cautiously] respect the mildness of Kasich, his appeal is not catching on in aggregate. #GOPDebate",2,0.16704999999999998,0.16704999999999998,0.6659
RT @AriDavidUSA: BREAKING NEWS! Last night during the #GOPDebate @megynkelly gained 300lbs and changed her name to Candy! #tcot http://t.coÛ_,0,0.6716,0.1642,0.1642
"Any opinions on the real issues. Guess not. If I wasn't laughing so hard, I'd be crying. #GOPDebate #DebateWithBernie http://t.co/VfdlNpqFR6",0,1.0,0.0,0.0
#GOPDebate official soundtrack https://t.co/8643pqB7BV,0,0.6769,0.16155000000000003,0.16155000000000003
RT @LadySandersfarm: It showed -they were more into themselves than #GOPDebate http://t.co/Nn5TtjVESE,0,0.6383,0.18085,0.18085
"#GOPDebate was very, how can I put this politely, macho? People who argue about penis size generally have small ones. http://t.co/010sKWrzqR",0,0.6786,0.1607,0.1607
"Hi @GrahamBlog pls be part of our event Sept 26! We sent you a letter, pls reply! Thx!AllAmericanRally.us  #GOPDebate - please RT",2,0.16854999999999998,0.16854999999999998,0.6629
RT gov: Most-retweeted media Tweet of #GOPDebate: https://t.co/5F8MDy0rBX,2,0.0,0.0,1.0
RT @stockejock: My white noise machine is just the sound of the Presidential candidates arguing at the #GOPDebate .,0,0.6828,0.15860000000000002,0.15860000000000002
Watching the #GOPDebate like... http://t.co/bguDpo0iKb,0,0.6615,0.16925,0.16925
RT @OccupyWallStNYC: Donald Trump: I have successfully lied and cheated and manipulated for personal gain. So pick me! #Bankruptcy #GOPDebaÛ_,0,0.6622,0.1689,0.1689
"RT @jasonburns: Shout-out to @megynkelly, landslide winner of last night's #GOPDebate. Amazing job moderating that thing.",1,0.15910000000000002,0.6818,0.15910000000000002
"Yes, @ScottWalker *did* call the middle east 'Israel' http://t.co/YgJyRWMrUe #GOPDebate #election2016 http://t.co/GPIGA3l7yO",0,1.0,0.0,0.0
RT @Anomaly100: Breaking: Fox News announces the #GOPDebate winner in advance. It's a tie. http://t.co/UXaYwAYQJl,2,0.0,0.0,1.0
"RT @BerrakDC: In other news, the bar just got very busy after the #GOPDebate ended. I guess everyone needed a drink after that mess.",0,0.6495,0.17525000000000002,0.17525000000000002
RT @Ricky_Vaughn99: Fox News tries to get the GOP to gang up on Trump and Kasich curb stomps Chris Wallace #cuckservative #GOPDebate,0,1.0,0.0,0.0
I wish I could bitch slap shit out a Donald Trump him and Ted Cruz.And some other candidates were annoying.#GOPDebate,0,1.0,0.0,0.0
"Learn how to get away with sexism in 5 easy steps from @realdonaldtrump #GOPdebate  via @voxdotcom
http://t.co/TDTyFtWEcp",0,1.0,0.0,0.0
"RT @billmaher: Jesus, this is the worst production of Glengarry Glen Ross I've ever seen #GOPDebate",0,1.0,0.0,0.0
"This may be Trump's best qualification to be president, ""The Art of the Comb Over"". #GOPDebate #not #epicfail #funny http://t.co/QI3v8zqKdh",0,0.6957,0.15215,0.15215
@LaPoliticalAve Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,2,0.15935,0.15935,0.6813
@FoxNews #GOPDebate last night was good. @ChrisChristie &amp; surprisingly @RandPaul brought the fireworks.,1,0.0,1.0,0.0
"RT @riceowlett: Last night, @HoustonYR President John Baucum gives his thoughts on #GOPDebate to @MyFoxHouston at the #YRWatchParty http://Û_",2,0.0,0.0,1.0
Illegal immigration has been talked about before @realDonaldTrump started speaking of it. #arrogant #ignorant #GOPDebate,0,0.6489,0.17554999999999998,0.17554999999999998
Recap of 5 unforgettable moments from the #GOPdebate last night: http://t.co/w4LmLQ5oVR,2,0.15515,0.15515,0.6897
Changed my mind @GOP Bomb whoever you want to. Just want to keep more of my check and get my insur premiums under control! Deal? #GOPDebate,0,0.6703,0.16485,0.16485
"RT @Ricky_Vaughn99: It's clear that the Fox News GOP paymasters dislike Ted Cruz, Scott Walker, and Donald Trump #cuckservative #GOPDebate",0,1.0,0.0,0.0
"Women who shame other women for having abortions deserve to be shamed for having no soul or self respect. 

#PlannedParenthood  #GOPDebate",0,1.0,0.0,0.0
"OK, now I'll need to rethink everything I thought before. #GOPDebate  https://t.co/hyMBBnPv97",2,0.1647,0.1647,0.6706
@realDonaldTrump's incivility &amp; arrogance continues after @FoxNews #GOPDebate. http://t.co/nXoWLLfsIb http://t.co/oQawDkxERe,0,1.0,0.0,0.0
5 Reasons To Be Glad That You DidnÛªt Watch The Fox News Debate -  http://t.co/2wCqc3If0l #GOPDebate #AlreadyGlad,0,1.0,0.0,0.0
RT @tedcruz: Headed into the #GOPDebate. Join us at 9pm ET on Fox News and http://t.co/nICXayCSI4 http://t.co/Q83QU3u422,2,0.0,0.0,1.0
Trump Donated &amp; Supported Hillary and Democrats for YEARS that fact ALONE- DISQUALIFIES HIM #tcot #GOPDebate #ccot,0,0.6804,0.1598,0.1598
"RT @Andy: WHY AM I NOT MODERATING THE #GOPDEBATE !!???? I WAS BORN FOR THIS, PEOPLE!!",2,0.17709999999999998,0.17709999999999998,0.6458
RT @ChadFromStL: .@realDonaldTrump should answer @jdharm's hard-hitting question from last night's #GOPDebate @sternshow @HowardStern http:Û_,2,0.17259999999999998,0.17259999999999998,0.6548
RT @Lonely_Dad: my wife left me #gopdebate,2,0.1679,0.1679,0.6642
"RT @tvc3232: #GOPDebate GOP candidates: Immediately after our prayer circle, we will begin bombing Iran &amp; taking health care away from 16 mÛ_",0,1.0,0.0,0.0
"RT @meninistkiller: Hey, cis men: You will never have to be pregnant. You cannot judge people with vaginas on reasons they want abortions. Û_",0,1.0,0.0,0.0
#GOPDebate hard to find so much disrespect for women coming from so many politicians at once. #astounding,0,1.0,0.0,0.0
"RT @CQuintanaSF: Loop, baffled by the #GOPDebate refusal to address climate change @darth http://t.co/BC9cAhhHJL",0,1.0,0.0,0.0
"RT @MolonLabe1776us: Are you a RINO @megynkelly?
#GOPDebate @realDonaldTrump http://t.co/TiHcyiqMS0",0,0.6629,0.16854999999999998,0.16854999999999998
RT @M0L0NL4BE: Extremely UNFAIR for @BretBaier to kickoff the #GOPDebate with an attack on one specific candidate @realDonaldTrump Û_ @ReincÛ_,0,1.0,0.0,0.0
RT @MStuart1970: Howard Kurtz bragged abt how liberals sch as HuffPo complimented FOX. LOL He thinks we r happy abt that. #GOPDebate  httpsÛ_,0,0.6304,0.18480000000000002,0.18480000000000002
Donald Trump got a few things wrong at the #GOPDebate http://t.co/bm2lUGqqJz @jamesaking41 @vocativ http://t.co/K3sfGctrBU,0,1.0,0.0,0.0
"@feministabulous for your talk about Hillary stealing thunder, what about #BernieSanders live tweets of #GOPDebate??? http://t.co/DcCzAgEJhW",2,0.17220000000000002,0.17220000000000002,0.6556
"Under no circumstances should 10 men dictate abortion rights to women. It's the 21st Century, we are better than that. #GOPDebate",0,0.6705,0.16475,0.16475
RT @ThatFoxyShadow: The whole #GOPDebate was simply a scheme by Fox News to attack #Trump &amp; build up Jeb &amp; the rest of the #cuckservative gÛ_,0,1.0,0.0,0.0
"""It is that progressive movement that is causing them the problems."" - eloquent words from @BenCarson2016. #GOPDebate",1,0.0,1.0,0.0
RT @me_coleman612: I will never understand why rich white men think they can tell women what they can/can't do with their bodies #GOPDebateÛ_,0,1.0,0.0,0.0
Just tellin' it like it is. No wonder everyone is out to get him. #GOPDebate #TCOT https://t.co/40026Hgs07,0,0.6491,0.17545,0.17545
Lol @ these conservatives trolling #GOPDebate and tryna start an argument #IDontNeedAnotherTwitterArgumentInMyLife,0,0.66,0.16999999999999998,0.16999999999999998
"RT @LorrettaJohnson: The #GOPdebate showed that the GOP candidates are out of touch with workers, women, people of color and basically anyoÛ_",0,0.6705,0.16475,0.16475
RT @renomarky: If you @megynkelly think that your question to @realDonaldTrump to begin #GOPDebate was FAIR &amp; BALANCED..... http://t.co/TKeÛ_,0,1.0,0.0,0.0
"Writing a comedy bit about the #GOPDebate , does anyone have any jokes?",2,0.16850000000000004,0.16850000000000004,0.6629999999999999
#GOPDebate takeaway. Donald Trump exposed as Donald Trump.,2,0.17059999999999997,0.17059999999999997,0.6588
RT @kc5lei: My opinion of #MeganKelly has really plumbed during #GOPDebate - I expected her to be a neutral moderator. I was dissappointed.,0,1.0,0.0,0.0
RT @shannonrwatts: HereÛªs how U.S. gun violence compares with rest of the world: 60% of U.S. homicides use a gun http://t.co/zt2tMgfDPG #GOÛ_,0,0.6774,0.1613,0.1613
RT @DanaCortez: #megynkellydebatequestions like Effie from Hunger Games. #GOPDebate._Ù÷_ http://t.co/Sm74WVmMd3,0,1.0,0.0,0.0
Hoping you can explain ÛÏDNA ScheduleÛ to me. ;) #GOPDebate  https://t.co/8gfpHF9Bmp,2,0.16475,0.16475,0.6705
"@OutnumberedFNC my wife never heard of rubio, huckabee or cruz.  Loved all 3.  8 yrs ago she was a Hillary supporter.Not anymore #GOPDebate",1,0.16515000000000002,0.6697,0.16515000000000002
"'President Donald Trump'. I like the way that sound. 
@realDonaldTrump 
#GOPDebate",1,0.0,1.0,0.0
"RT @rumpfshaker: ""I have never gone bankrupt,"" says Trump who has multiple businesses that went thru bankruptcy, screwed creditors out of mÛ_",0,1.0,0.0,0.0
"RT @TrawlingTroll: @CarlyFiorina was the winner of the earlier #GOPDebate Beyond a couple brief moments, everyone in the later debate was mÛ_",0,1.0,0.0,0.0
The most truthy analysis of the #GOPDebate last night was when @ChrisStirewalt quipped the @realDonaldTrump had a 'HoneyBadger' attitude.,0,0.6667,0.16665000000000002,0.16665000000000002
RT @CaseyWertz_: .@RandPaul seriously? your an idiot. how many times you planning on running for president? you know you don't have a chancÛ_,0,1.0,0.0,0.0
Mistake to think #GOPDebate would be fun. Seeing deep sickness US conservatism has become bastardized &amp; spawned by @FoxNews very disturbing.,0,1.0,0.0,0.0
"trump's answer for why he was until recently a Democrat was less than satisfying. ""I'm from New York"" - that's his excuse? phony! #GOPDebate",0,1.0,0.0,0.0
"RT @SiteROI: At 12:35, @IcarusPundit, @MikeHassinger, @StefanTurk and I discuss our impressions of the #GOPDebate on @640WGST #gapol",2,0.17525000000000002,0.17525000000000002,0.6495
"RT @IronHide_81: Oh yes, we have to go to a ""commercial break"" the only time @tedcruz wants to add a comment. So sick of this bullshit. #GOÛ_",0,1.0,0.0,0.0
"RT @MykaNow: Bothers me when those running for President cannot respect even the office enough to call him President Obama.
#GOPDebate #FaiÛ_",0,0.6495,0.17525000000000002,0.17525000000000002
@rushlimbaugh just put the idiot Kasich in his place. Kasich has no spine. #GOPDebate #rushlimbaugh,0,1.0,0.0,0.0
If we want to stop sending foreign aid to places that burn our flag can we start with Berkeley? #GOPDebate #tcot #tlot,2,0.16860000000000003,0.16860000000000003,0.6628
"RT @AnneBayefsky: .@ChrisChristie faced ÛÏthe #Obama hugÛ problem &amp; responded that he hugged 9/11 victims. Left thinking, huh? #GOPDebate",0,0.6484,0.1758,0.1758
RT @BrookeBCNN: Ohhhhh hello. You're stuck with this crew for the next FOUR hours. @NewDay #gopdebate http://t.co/CM0oIvwIQa,2,0.1688,0.1688,0.6624
"RT @shannonrwatts: Black men 10X more likely to be murdered w/gun as white men, black women 3X more likely to be murdered w/gun as white woÛ_",0,0.6673,0.16635,0.16635
"On the #GOPDebate Seemed like a lot of #BadBlood, so why not watch @taylorswift13 @kendricklamar instead? #ctl #p2 http://t.co/yR9m2mf9fH",0,0.6593,0.17035,0.17035
"For she today that sheds
her blood w/me
shall be my sister tomorrow?
http://t.co/F3Ptx48fuI

#BlackLivesMatter
#GOPDebate 
#JonVoyage 
@XXL",2,0.16854999999999998,0.16854999999999998,0.6629
I said th same thing this morning re the #GOPDebate Josh. Hard 2 qualify of course. Question is Y doesn't TWTR know this? @ReformedBroker,2,0.16110000000000002,0.16110000000000002,0.6778
#GOPDebate was so much fun Isurfed around bot always ended up back there. All the non thinkers in one place,0,1.0,0.0,0.0
"RT @Bidenshairplugs: Common Core is a ghetto education redistributed to middle class kids.

#GOPDebate",0,0.6703,0.16485,0.16485
"The ignorance, stupidity, bigotry &amp; misogyny on the Fox hosted #GOPDebate last night was laughable,disgusting &amp; frightening. #TakeDownTheGOP",0,1.0,0.0,0.0
I was most impressed with @marcorubio and @RealBenCarson at the #GOPDebate. Way different experience than the #macdebate.,1,0.0,1.0,0.0
RT @Politics4dum: Putting illegals pimps and prostitutes in one category.....how ignorant and stupid Huckabee #GOPDebate #Republicandebate,0,0.6421,0.17895,0.17895
RT @pattonoswalt: Here we go. #GOPDebate http://t.co/7LBhoLFu8U,2,0.0,0.0,1.0
RT @jjauthor: @realDonaldTrump floats like a butterfly and stings like a bee! @BeladonnaRogers @megynkelly #GOPDebate,2,0.16615000000000002,0.16615000000000002,0.6677
RT @themadstone: Bummed that we didn't get to watch a single candidate flounder over climate change #GOPDebate,0,0.6548,0.17259999999999998,0.17259999999999998
Just had a great time taping @News12NJ for Power&amp;Politics. Had fun with @waltkane talking about #GOPDebate. Thanks @KarinAttonito. Watch it,1,0.0,1.0,0.0
RT @Thomasismyuncle: By the end of these debates all 17 R candidates will have answered more questions in a day than Hillary has answered iÛ_,2,0.0,0.0,1.0
Anyone else think the #GOPDebate moderators remind of them of the host from the Hunger Games?,0,0.6553,0.17235,0.17235
"RT @SPWMthe3rd: @PoliSciUMN did Ted Cruz just misspeak when he said during his closing statement that he would ""persecute religious libertyÛ_",0,1.0,0.0,0.0
#GOPDebate (Vine by @dabulldawg88) https://t.co/k3FKzroGOG,2,0.0,0.0,1.0
"@BenCarson2016 may have separated conjoined twins, but @realDonaldTrump created the duckface.  Why wouldn't he bring this up? #GOPDebate",0,0.6917,0.15415,0.15415
"RT @Phil_Cosby_: Sooooo...do we want any of these candidates as our next President? #GOPDebate 

 http://t.co/htuwEvREpg",0,1.0,0.0,0.0
"RT @Sean_Munger: And God (or Koch?) forbid the candidates even mention the number one most serious issue facing the world today, climate chÛ_",0,0.6548,0.17259999999999998,0.17259999999999998
"jebbush tell me more about this  ""hang em by the neck"" wing of your party....#GOPDebate #KKKorGOP https://t.co/8fgWctd2bb",0,1.0,0.0,0.0
RT @Dee_Snuts_R4E10: @realDonaldTrump just won on @seanhannity by saying he'd put hillary in jail bc they destroyed Petraeus for much less.Û_,1,0.0,1.0,0.0
"RT @Wolfrum: ""Oh Donald, again with your angry misogyny. You are just incorrigible. Now tell us more about Trump Wall."" -- #GOPDebate",0,1.0,0.0,0.0
"RT @buffalopundit: Actually, BUSH'S BROTHER CUT THE DEAL TO LEAVE IRAQ. #GOPDebate",0,0.6304,0.18480000000000002,0.18480000000000002
Actual #GOPDebate MVP https://t.co/t0Wr7BKTrV,2,0.0,0.0,1.0
"""Campaign Conservatives"" is a great description of many in #GOPDebate @TedCruz",2,0.14775,0.14775,0.7045
Lots of Republicans in my Facebook and Twitter timelines are ticked at Fox News for running that hatchet job of a debate. #GOPdebate,0,1.0,0.0,0.0
"RT @ThomasMYbarra: ""Purpose of the military is to kill people and break things!"" Um? Really? It's a last resort to defend Americans #GOP201Û_",0,0.6316,0.18419999999999997,0.18419999999999997
Advice to #GOP candidates in order of how they finished 1st Donald Trump Add detail for debte 2  Don't play prevent  #gopdebate #tcot #p2,0,0.6548,0.17259999999999998,0.17259999999999998
RT @robdelaney: .@FoxNews Fun shot of the candidates warming up for the #GOPDebate! http://t.co/5e7936xKoU,2,0.1785,0.1785,0.643
RT @NotBillWalton: The Straight Outta Compton trailer that just came on spent more time on police brutality than the #GOPDebate did.,0,0.6957,0.15215,0.15215
@megynkelly was the real winner last night. #FoxDebate #GOPDebate,1,0.0,1.0,0.0
"RT @billmckibben: Glad to see climate change a key theme of tonight's #gopdebate. We may differ on solutions, but at least we're all focuseÛ_",1,0.17485,0.6503,0.17485
"Trump disagreeing with Megyn Kelly's pointed, somewhat gotcha questions does not equate to her being a bimbo. &lt;sigh&gt; #gopdebate",0,0.6848,0.15760000000000002,0.15760000000000002
#GOPDebate @chriswallace @megynkelly @BretBaier I was really looking forward to a real debate of the candidates not an attack on Trump,0,1.0,0.0,0.0
Carly: I'll cuck for Bibi before I do ANYTHING for the US! Count on it! Israel First! #cuckservative #GOPDebate,0,1.0,0.0,0.0
"@JohnKasich is from Ohio.
 Ohio gave us Boehner. 
NO THANKS. ANOTHER RHINO
 #GOPDebate",0,1.0,0.0,0.0
RT @drewmoss1979: Is FOXNews a long-game liberal conspiracy to drive the Republican Party so far right that it will never win a general eleÛ_,0,1.0,0.0,0.0
"Chris Christie did nicely, I think. I'm surprised Fox News didn't hit him with ""fat"" questions though. #fitnessaspresident #GOPDebate",1,0.16850000000000004,0.6629999999999999,0.16850000000000004
.@RobertJRalston The Paul/Chirstie debate regarding 4th amendment protections vs. mass data collection was very interesting. #GOPDebate,2,0.17020000000000002,0.17020000000000002,0.6596
"I think @megynkelly won #GOPDebate!  Hard hitting questions of concern to majority of voter, not just fringe GOP base. 

#MegynForPresident",1,0.15700000000000003,0.6859999999999999,0.15700000000000003
"RT @feministabulous: I don't always support everything Megyn Kelly says, but tonight she's my hero. http://t.co/QgwM5XG3F9 #GOPDebate http:Û_",1,0.17554999999999998,0.6489,0.17554999999999998
The #GOPDebate by the numbers: http://t.co/s9UQDSEMRX http://t.co/dX13Wgwgu2,2,0.0,0.0,1.0
"Not shocked much,but ""debate"" questions for both were ABSURD!!With all the shit we have going on, they chose 2 try &amp; start fights #GOPDebate",0,1.0,0.0,0.0
"RT @pattonoswalt: Ted Cruz = ""Chubby Damien Thorne"" #GOPDebate",0,0.6706,0.1647,0.1647
"RT @ProfKori: As person who grew up poor, I can tell you: no one is more brutal than poor ppl who make it &amp; think success makes them betterÛ_",0,0.6163,0.19185000000000002,0.19185000000000002
RT@brianstelter Overnight #'s: #GOPDebate had a 16.0 household rating. (vs 5.3 in 2011/12) http://t.co/4IH7BTyeaZ http://t.co/e9FIG93k0i,1,0.1609,0.6782,0.1609
"No substantive conversation about income inequality, declining wages, social security or race and minorities. #GOPDebate about nothing.",0,1.0,0.0,0.0
RT @atlcav: All my faves did really well last night: @marcorubio @JohnKasich @RealBenCarson @CarlyFiorina  #GOPDebate  Rubio-Kasich ticket!Û_,1,0.17204999999999998,0.6559,0.17204999999999998
Came in the negro barbershop asked about the #GOPDebate.... they told me to shut up,0,1.0,0.0,0.0
"""Ultimately, liberals were unhappy, which means the GOP did something right"" #gopDebate http://t.co/08nrvGEsrA",1,0.0,1.0,0.0
#GOPDebate Gov.Walker being pro-life means pro EVERY life! When you develop a uterus then you can have an opinion!,0,1.0,0.0,0.0
"Government can fu*k up so bad that an event like #Benghazi unfolds, but let's make a big deal about Trump calling someone a dog. #GOPDebate",0,0.6372,0.1814,0.1814
#GOPDebate: We gave each Republican presidential candidate a theme song http://t.co/DZjpdUaFlm,2,0.1729,0.1729,0.6542
"In 3pm #GOPDebate, Fox ""News"" asked a REAL softball of a question: 2 words to describe Hillary. ALL SEVEN answered with more than two words.",0,1.0,0.0,0.0
"RT @Reenit: Be back after 3 advil and a late dinner. #GOPDebate
Footnote @MeganKelly needs a new job! Is CNN hiring. She is way too full ofÛ_",0,1.0,0.0,0.0
"There were lots of ""yikes"" moments in the #GOPDebate - @Dreamdefenders is starting a discussion about some: http://t.co/qmbM3Bg6tt #KKKorGOP",2,0.1839,0.1839,0.6322
"RT @nowiknowmyabcs: Lindsey Graham could be the solution for insomniacs everywhere.

#GOPDebate",0,0.6333,0.18335,0.18335
Abortion rights are barbaric and need to go - we are killing American citizens! #GOPDebate #prolife #AbortionIsMurder #PlannedParenthood,0,1.0,0.0,0.0
RT @ThatsJustBogus: The day after the #GOPDebate a man who is mean to everybody is complaining about everybody being mean to him. #TrumpTheÛ_,0,1.0,0.0,0.0
Did you notice on the GOD question they avoided saying they actually talk to god and have conversations being more general. #GOPdebate,2,0.15515,0.15515,0.6897
"RT @wtc1998: I filled 15/25 of my bingo spaces tonight. I'm surprised I didn't get ""Cruz denies climate change."" #GOPDebate",0,0.6778,0.16110000000000002,0.16110000000000002
"RT @larryelder: Donald Trump said, ""Single-payer works in Canada."" No...it...does...not!!! 20 reasons why not:
http://t.co/uR9oz95p9F
#GOPDÛ_",0,1.0,0.0,0.0
"Trump = Obama = Paranoid egomaniacs always blaming others. 

#DemocratsThinkAlike

#GOPDebate",0,1.0,0.0,0.0
@EPAespanol Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,2,0.16720000000000002,0.16720000000000002,0.6656
RT @ThatTexasBoy26: _Ù÷ã that's messed up. @JebBush getting no love on @Snapchat #GOPDebate http://t.co/0jX8Yeb00F,0,1.0,0.0,0.0
RT @RebeccazWriting: @megynkelly @FrankLuntz @GovMikeHuckabee Interesting -considering he doesn't have a snowball's chance in HELL of winniÛ_,0,1.0,0.0,0.0
"RT @IronHide_81: Tell me @marklevinshow, when are you going to moderate a #GOPDebate? It's the only chance to give conservatives a fair shaÛ_",0,0.6742,0.1629,0.1629
RT @foodwishes: Did I miss all the climate change questions? #GOPDebate,2,0.0,0.0,1.0
"RT @wendmyoung: Not one clown on that stage of idiots last night, can match PBO's accomplishments #GOPDebate #voteblue2016 http://t.co/xocSÛ_",0,0.6316,0.18419999999999997,0.18419999999999997
"RT @IAMMGraham: Time to talk #GOPDebate, and gutless #Irish liberals afraid to fight against evil (Hitler or ISIS) w/@ghook 
@NewsRadio1067",2,0.15760000000000002,0.15760000000000002,0.6848
"RT @ShiCooks: The most offensive, confusing, hilarious, &amp; wild moments #GOPDebate http://t.co/kJMyy04bnH http://t.co/a4ZOV5eKOt h/t @VanityÛ_",0,0.6932,0.15339999999999998,0.15339999999999998
Drank way too much _Ùá watching the #GOPDebate hangover #GDFR,0,1.0,0.0,0.0
@jeremypiven after watching last night's #GOPDebate I've decided Ari Gold really had the best domestic policy... http://t.co/k6XA5rlo70,0,0.6768,0.16160000000000002,0.16160000000000002
RT @SarahDoiron31: Can we talk about climate change or is that just going to be swept under the rug again? #GOPDebate #climatechange,0,0.6733,0.16335,0.16335
After #GOPDebate He's on top!  Go @RealBenCarson Go!!  #FoxNews and  @megynkelly keep Ben on the air! http://t.co/DgGlgoNasd,1,0.0,1.0,0.0
RT @cappy_yarbrough: Love to see men who will never be faced with a pregnancy talk about what I can do with my body _ü_ü_ü_ü #GOPDebate,0,1.0,0.0,0.0
