text_id,gold_label,GLAD_label,GLADconf0,GLADconf1,GLADconf2,GLADconf3,GLADconf4,GLADconf5,GLADconf6,GLADconf7
456,0,0,1.0,2.55272881217e-26,7.78460922748e-23,7.78460922748e-23,7.78460922748e-23,7.78460922748e-23,7.78460922748e-23,7.78460922748e-23
457,5,0,0.665397694957,0.012155083853,0.0874249030526,0.012155083853,0.012155083853,0.121079655386,0.012155083853,0.0774774111925
458,0,1,0.413691346457,0.541779432164,0.00742153689643,0.00742153689643,0.00742153689643,0.00742153689643,0.00742153689643,0.00742153689643
459,1,1,3.79913504061e-22,1.0,3.79913504061e-22,3.79913504061e-22,3.79913504061e-22,3.79913504061e-22,3.79913504061e-22,3.79913504061e-22
460,0,0,0.999777086466,0.000143806736601,1.31844661921e-05,1.31844661921e-05,1.31844661921e-05,1.31844661921e-05,1.31844661921e-05,1.31844661921e-05
461,5,5,0.00034683615392,0.00034683615392,0.0286528312309,0.00034683615392,0.00034683615392,0.969266151846,0.00034683615392,0.00034683615392
462,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0,0,1.0,5.65068737992e-75,1.01698071907e-75,5.65068737992e-75,5.65068737992e-75,5.65068737992e-75,5.65068737992e-75,5.65068737992e-75
464,0,0,0.986532188616,0.000715080534269,0.00917732817839,0.000715080534269,0.000715080534269,0.000715080534269,0.000715080534269,0.000715080534269
465,0,0,0.528635007915,0.084913027916,0.231532788222,0.0309838351894,0.0309838351894,0.0309838351894,0.0309838351894,0.0309838351894
466,0,0,1.0,1.71855264581e-44,1.71855264581e-44,1.71855264581e-44,1.71855264581e-44,1.71855264581e-44,1.71855264581e-44,1.71855264581e-44
467,0,0,1.0,1.15216810913e-49,1.15216810913e-49,1.15216810913e-49,1.15216810913e-49,1.15216810913e-49,1.15216810913e-49,1.15216810913e-49
468,0,1,0.00135740587995,0.997961972164,0.000113436992643,0.000113436992643,0.000113436992643,0.000113436992643,0.000113436992643,0.000113436992643
469,0,1,0.000156075208659,0.999787438078,1.1129376666e-05,1.1129376666e-05,1.1129376666e-05,1.1129376666e-05,8.39830008121e-07,1.1129376666e-05
470,0,1,5.00629372601e-242,1.0,5.00629372601e-242,5.00629372601e-242,1.29344131235e-242,5.00629372601e-242,5.00629372601e-242,5.00629372601e-242
471,0,1,0.00270207324006,0.997141298875,2.61046475344e-05,2.61046475344e-05,2.61046475344e-05,2.61046475344e-05,2.61046475344e-05,2.61046475344e-05
472,0,0,1.0,2.30899734312e-33,2.30899734312e-33,2.30899734312e-33,2.30899734312e-33,2.30899734312e-33,2.30899734312e-33,2.30899734312e-33
473,0,0,1.0,3.30892625142e-35,3.30892625142e-35,3.30892625142e-35,3.30892625142e-35,3.30892625142e-35,3.30892625142e-35,3.30892625142e-35
474,4,4,0.318387650675,0.040900474136,0.040900474136,0.040900474136,0.436209504509,0.040900474136,0.040900474136,0.040900474136
475,0,0,1.0,1.83936117394e-29,1.83936117394e-29,1.83936117394e-29,1.83936117394e-29,1.83936117394e-29,1.83936117394e-29,1.83936117394e-29
476,0,2,0.113675476374,0.0140457976123,0.716367915768,0.0140457976123,0.0140457976123,0.0997276197972,0.0140457976123,0.0140457976123
477,3,0,0.305632586417,0.0361644566397,0.257864516647,0.255680613738,0.0361644566397,0.0361644566397,0.0361644566397,0.0361644566397
478,1,0,0.836741610774,0.0620668024572,0.059999170397,0.00823848327438,0.00823848327438,0.00823848327438,0.00823848327438,0.00823848327438
479,1,1,5.40051925909e-47,1.0,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47,5.40051925909e-47
480,0,0,1.0,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171
481,0,0,0.99994128962,3.64870897989e-06,3.6818125772e-05,3.64870897989e-06,3.64870897989e-06,3.64870897989e-06,3.64870897989e-06,3.64870897989e-06
482,1,1,3.38698465693e-257,1.0,3.38698465693e-257,3.38698465693e-257,7.90656580438e-258,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257
483,6,0,0.296767579197,0.0361330505358,0.255073767322,0.0361330505358,0.0361330505358,0.0361330505358,0.267493400802,0.0361330505358
484,0,5,0.0221556063948,0.00246445171393,0.00246445171393,0.00246445171393,0.00246445171393,0.963057683322,0.00246445171393,0.00246445171393
485,1,1,4.31340327396e-23,1.0,4.31340327396e-23,4.31340327396e-23,4.31340327396e-23,4.31340327396e-23,4.31340327396e-23,4.31340327396e-23
486,0,0,1.0,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125,4.25508753776e-125
487,0,0,1.0,2.4723951304e-33,2.04455534256e-126,2.4723951304e-33,2.4723951304e-33,2.4723951304e-33,2.4723951304e-33,2.4723951304e-33
488,0,0,0.778872195711,0.08507032934,0.0805605017267,0.0110993946445,0.0110993946445,0.0110993946445,0.0110993946445,0.0110993946445
489,0,0,0.712460197843,0.127064247575,0.0935245763603,0.0133901956442,0.0133901956442,0.0133901956442,0.0133901956442,0.0133901956442
490,0,0,1.0,7.92961043688e-48,7.92961043688e-48,7.92961043688e-48,7.92961043688e-48,7.92961043688e-48,7.92961043688e-48,7.92961043688e-48
491,0,0,0.999999565493,2.87162472437e-08,2.62209455171e-07,2.87162472437e-08,2.87162472437e-08,2.87162472437e-08,2.87162472437e-08,2.87162472437e-08
492,0,0,0.495285700823,0.302789829328,0.03686453905,0.03686453905,0.03686453905,0.03686453905,0.0176017745994,0.03686453905
493,0,1,0.308165995445,0.448006272966,0.0406379552648,0.0406379552648,0.0406379552648,0.0406379552648,0.0406379552648,0.0406379552648
494,2,2,1.25399578017e-05,1.25399578017e-05,0.998709824019,1.25399578017e-05,1.25399578017e-05,0.00121493623457,1.25399578017e-05,1.25399578017e-05
495,0,0,0.999999999775,1.1867927321e-11,1.1867927321e-11,1.1867927321e-11,1.1867927321e-11,1.53304724928e-10,1.1867927321e-11,1.1867927321e-11
496,0,0,0.999999919426,4.78761079958e-09,5.1848688931e-08,4.78761079958e-09,4.78761079958e-09,4.78761079958e-09,4.78761079958e-09,4.78761079958e-09
497,0,0,1.0,2.21070820432e-225,2.21070820432e-225,2.21070820432e-225,2.21070820432e-225,2.21070820432e-225,2.21070820432e-225,2.21070820432e-225
498,0,1,1.20655143357e-15,1.0,1.25052263468e-16,1.25052263468e-16,1.25052263468e-16,1.25052263468e-16,1.25052263468e-16,1.25052263468e-16
499,0,1,2.21702000478e-150,1.0,2.21702000478e-150,2.21702000478e-150,2.21702000478e-150,2.21702000478e-150,2.21702000478e-150,2.21702000478e-150
500,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,1,2,0.0172175512281,0.133948314556,0.762746378076,0.0172175512281,0.0172175512281,0.0172175512281,0.0172175512281,0.0172175512281
502,5,0,0.773105486524,0.0146415829869,0.0146415829869,0.0146415829869,0.0146415829869,0.139045015555,0.0146415829869,0.0146415829869
503,1,1,0.00272345505347,0.996050962983,0.000204263660628,0.000204263660628,0.000204263660628,0.000204263660628,0.000204263660628,0.000204263660628
504,0,1,2.47353205271e-11,0.999999999958,2.95417804223e-12,2.95417804223e-12,2.95417804223e-12,2.95417804223e-12,2.95417804223e-12,2.95417804223e-12
505,0,1,0.002510589649,0.953673550601,0.0312629115048,0.002510589649,0.002510589649,0.002510589649,0.002510589649,0.002510589649
506,0,0,0.815826039475,0.0725172199152,0.0666481374824,0.00900172062538,0.00900172062538,0.00900172062538,0.00900172062538,0.00900172062538
507,0,0,0.999739470895,1.58428200018e-05,1.58428200018e-05,1.58428200018e-05,1.58428200018e-05,0.000165472185071,1.58428200018e-05,1.58428200018e-05
508,0,0,1.0,3.44175861192e-41,3.44175861192e-41,3.44175861192e-41,3.44175861192e-41,3.44175861192e-41,3.44175861192e-41,3.44175861192e-41
509,1,1,0.0204242151585,0.969294553298,0.0017135385905,0.0017135385905,0.0017135385905,0.0017135385905,0.0017135385905,0.0017135385905
510,0,0,1.0,4.02223828368e-56,4.02223828368e-56,4.02223828368e-56,4.02223828368e-56,4.02223828368e-56,4.02223828368e-56,4.02223828368e-56
511,5,5,3.31112956447e-41,3.31112956447e-41,3.31112956447e-41,3.31112956447e-41,3.31112956447e-41,1.0,3.31112956447e-41,3.31112956447e-41
512,1,1,8.29365347315e-08,0.999999870678,7.73092940543e-09,7.73092940543e-09,7.73092940543e-09,7.73092940543e-09,7.73092940543e-09,7.73092940543e-09
513,0,0,0.999999999993,4.60548813052e-13,3.8564108668e-12,4.60548813052e-13,4.60548813052e-13,4.60548813052e-13,4.60548813052e-13,4.60548813052e-13
514,1,1,9.22199932303e-11,0.999999999866,6.92446891156e-12,6.92446891156e-12,6.92446891156e-12,6.92446891156e-12,6.92446891156e-12,6.92446891156e-12
515,1,1,0.00834198357034,0.986307066967,0.000891824910377,0.000891824910377,0.000891824910377,0.000891824910377,0.000891824910377,0.000891824910377
516,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,0,0,1.0,2.42248148901e-158,2.42248148901e-158,2.42248148901e-158,2.42248148901e-158,2.42248148901e-158,2.42248148901e-158,2.42248148901e-158
518,0,0,1.0,2.34555635357e-146,2.34555635357e-146,2.34555635357e-146,2.34555635357e-146,2.34555635357e-146,2.34555635357e-146,2.34555635357e-146
519,0,0,1.0,1.78458029613e-57,1.78458029613e-57,1.78458029613e-57,1.78458029613e-57,1.78458029613e-57,1.78458029613e-57,1.78458029613e-57
520,0,0,1.0,3.31112956447e-41,3.31112956447e-41,3.31112956447e-41,3.31112956447e-41,3.31112956447e-41,3.31112956447e-41,3.31112956447e-41
521,0,0,1.0,1.49404789958e-74,1.49404789958e-74,1.49404789958e-74,1.49404789958e-74,1.49404789958e-74,1.49404789958e-74,1.49404789958e-74
522,0,0,1.0,9.89587455708e-54,9.89587455708e-54,9.89587455708e-54,9.89587455708e-54,9.89587455708e-54,9.89587455708e-54,9.89587455708e-54
523,0,0,1.0,1.74183099545e-28,1.74183099545e-28,1.74183099545e-28,1.74183099545e-28,1.74183099545e-28,1.74183099545e-28,1.74183099545e-28
524,0,1,0.0312629115048,0.953673550601,0.002510589649,0.002510589649,0.002510589649,0.002510589649,0.002510589649,0.002510589649
525,0,0,0.931010802955,0.0429056812382,0.00434725263451,0.00434725263451,0.00434725263451,0.00434725263451,0.00434725263451,0.00434725263451
526,0,5,0.000153881257928,1.24623344956e-05,1.24623344956e-05,1.24623344956e-05,1.24623344956e-05,0.999771344735,1.24623344956e-05,1.24623344956e-05
527,0,5,0.0209207289253,0.00203189061762,0.00203189061762,0.00203189061762,0.00203189061762,0.966887927369,0.00203189061762,0.00203189061762
528,0,1,0.0245259933796,0.960818557502,0.00244257485307,0.00244257485307,0.00244257485307,0.00244257485307,0.00244257485307,0.00244257485307
529,0,1,0.000239354025431,0.998324521822,0.000239354025431,0.000239354025431,0.000239354025431,0.000239354025431,0.000239354025431,0.000239354025431
530,1,0,0.963034068038,0.0231533592365,0.00230209545426,0.00230209545426,0.00230209545426,0.00230209545426,0.00230209545426,0.00230209545426
531,0,0,1.0,6.40245312425e-133,6.40245312425e-133,6.40245312425e-133,6.40245312425e-133,6.40245312425e-133,6.40245312425e-133,6.40245312425e-133
532,0,0,1.0,2.19960625588e-20,2.19960625588e-20,2.19960625588e-20,2.19960625588e-20,2.19960625588e-20,1.90964910064e-34,2.19960625588e-20
533,0,0,1.0,2.2934683601e-59,5.16328710986e-60,2.2934683601e-59,2.2934683601e-59,2.2934683601e-59,3.78042959114e-272,2.2934683601e-59
534,0,0,1.0,6.3896935075e-18,6.3896935075e-18,6.3896935075e-18,6.3896935075e-18,6.3896935075e-18,6.3896935075e-18,6.3896935075e-18
535,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0,0,1.0,2.00013406339e-48,2.00013406339e-48,2.00013406339e-48,2.00013406339e-48,1.0768465084e-49,2.00013406339e-48,2.00013406339e-48
537,0,1,0.0441406139769,0.416969514336,0.318186801803,0.0441406139769,0.0441406139769,0.0441406139769,0.0441406139769,0.0441406139769
538,0,1,0.257864516647,0.305632586417,0.255680613738,0.0361644566397,0.0361644566397,0.0361644566397,0.0361644566397,0.0361644566397
539,0,0,0.607195140056,0.00610252253546,0.356189724732,0.00610252253546,0.00610252253546,0.00610252253546,0.00610252253546,0.00610252253546
540,1,4,0.000281591757441,0.00338741168339,0.000281591757441,0.000281591757441,0.994923037772,0.000281591757441,0.000281591757441,0.000281591757441
541,1,4,2.83958914779e-05,0.000249820961983,2.83958914779e-05,2.83958914779e-05,0.999579803689,2.83958914779e-05,2.83958914779e-05,2.83958914779e-05
542,1,1,6.77840245986e-09,0.999999550486,4.08843869763e-07,6.77840245986e-09,6.77840245986e-09,6.77840245986e-09,6.77840245986e-09,6.77840245986e-09
543,0,0,0.683839878816,0.088549780298,0.0868020597522,0.0122370607554,0.0122370607554,0.0918600381116,0.0122370607554,0.0122370607554
544,0,0,1.0,5.16561608114e-62,5.16561608114e-62,5.16561608114e-62,5.16561608114e-62,5.16561608114e-62,3.9423675194e-96,5.16561608114e-62
545,5,0,0.983886258896,0.000895084757423,0.000895084757423,0.000895084757423,0.000895084757423,0.0107432325593,0.000895084757423,0.000895084757423
546,1,1,2.39719936747e-94,1.0,2.39719936747e-94,2.39719936747e-94,2.39719936747e-94,2.39719936747e-94,2.39719936747e-94,2.39719936747e-94
547,0,1,0.0473257483233,0.925338292571,0.00455599318429,0.00455599318429,0.00455599318429,0.00455599318429,0.00455599318429,0.00455599318429
548,1,1,2.60850684105e-10,0.999999996051,2.38380555902e-09,2.60850684105e-10,2.60850684105e-10,2.60850684105e-10,2.60850684105e-10,2.60850684105e-10
549,0,0,1.0,3.56249805916e-18,3.56249805916e-18,3.56249805916e-18,3.56249805916e-18,3.56249805916e-18,3.56249805916e-18,3.56249805916e-18
550,0,0,1.0,1.63198649197e-33,1.63198649197e-33,1.63198649197e-33,1.63198649197e-33,1.63198649197e-33,1.63198649197e-33,1.63198649197e-33
551,4,4,0.1328037601,0.0188514803583,0.0188514803583,0.0188514803583,0.754087357751,0.0188514803583,0.0188514803583,0.0188514803583
552,0,0,0.918131148286,0.00488902357086,0.0525347102891,0.00488902357086,0.00488902357086,0.00488902357086,0.00488902357086,0.00488902357086
553,1,0,0.895844196185,0.0614479090405,0.00711798246238,0.00711798246238,0.00711798246238,0.00711798246238,0.00711798246238,0.00711798246238
554,3,5,0.0443492940351,0.0443492940351,0.0443492940351,0.353167096733,0.0443492940351,0.380737139057,0.0443492940351,0.0443492940351
555,1,1,5.10350165559e-47,1.0,5.10350165559e-47,5.10350165559e-47,5.10350165559e-47,5.31658601172e-79,5.10350165559e-47,5.10350165559e-47
556,1,1,5.50494111614e-73,1.0,1.23597635413e-73,5.50494111614e-73,5.50494111614e-73,5.50494111614e-73,5.50494111614e-73,5.50494111614e-73
557,3,1,7.90656580438e-258,1.0,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257
558,0,0,0.990275850957,0.000622729982133,0.00598776915025,0.000622729982133,0.000622729982133,0.000622729982133,0.000622729982133,0.000622729982133
559,1,1,5.73982263085e-25,1.0,5.73982263085e-25,5.73982263085e-25,5.73982263085e-25,5.73982263085e-25,5.73982263085e-25,5.73982263085e-25
560,0,0,1.0,5.45143082035e-19,5.45143082035e-19,5.45143082035e-19,5.45143082035e-19,5.45143082035e-19,5.45143082035e-19,5.45143082035e-19
561,0,0,1.0,3.67356547128e-34,3.67356547128e-34,3.67356547128e-34,3.67356547128e-34,3.67356547128e-34,3.67356547128e-34,3.67356547128e-34
562,0,0,0.999999999999,6.81068059811e-13,3.00498674579e-13,5.62657965489e-14,5.62657965489e-14,5.62657965489e-14,5.62657965489e-14,5.62657965489e-14
563,0,1,9.96161193844e-28,1.0,9.96161193844e-28,9.96161193844e-28,9.96161193844e-28,9.96161193844e-28,9.96161193844e-28,9.96161193844e-28
564,0,7,0.000179908412759,0.000179908412759,0.000179908412759,0.000179908412759,0.000179908412759,0.00199944110383,0.000179908412759,0.99692110842
565,0,7,0.00338741168339,0.000281591757441,0.000281591757441,0.000281591757441,0.000281591757441,0.000281591757441,0.000281591757441,0.994923037772
566,1,0,0.999837385923,0.00011240229513,8.36863033182e-06,8.36863033182e-06,8.36863033182e-06,8.36863033182e-06,8.36863033182e-06,8.36863033182e-06
567,0,0,0.998662003363,0.000111980556121,0.000666113300341,0.000111980556121,0.000111980556121,0.000111980556121,0.000111980556121,0.000111980556121
568,0,0,1.0,1.2425058864e-32,1.2425058864e-32,1.2425058864e-32,1.2425058864e-32,1.2425058864e-32,1.2425058864e-32,1.2425058864e-32
569,0,0,1.0,8.79074147059e-272,8.79074147059e-272,8.79074147059e-272,8.79074147059e-272,8.79074147059e-272,8.79074147059e-272,8.79074147059e-272
570,0,0,1.0,2.76054930334e-80,6.38059153956e-81,2.76054930334e-80,2.76054930334e-80,2.76054930334e-80,2.76054930334e-80,2.76054930334e-80
571,5,0,0.780608684782,0.0106596330953,0.0760724752591,0.0106596330953,0.0106596330953,0.0900206744824,0.0106596330953,0.0106596330953
572,0,0,1.0,2.49281133616e-21,2.49281133616e-21,2.49281133616e-21,2.49281133616e-21,2.49281133616e-21,2.49281133616e-21,2.49281133616e-21
573,0,0,1.0,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171,4.79210319675e-171
574,1,0,1.0,1.66031515191e-87,7.38927682331e-87,7.38927682331e-87,7.38927682331e-87,7.38927682331e-87,7.38927682331e-87,7.38927682331e-87
575,1,0,1.0,2.55257900565e-56,2.55257900565e-56,2.55257900565e-56,2.55257900565e-56,2.55257900565e-56,2.55257900565e-56,2.55257900565e-56
576,1,1,1.22344199451e-05,0.999719714252,9.55625677456e-05,1.22344199451e-05,0.000123551080325,1.22344199451e-05,1.22344199451e-05,1.22344199451e-05
577,1,1,1.46177955504e-05,0.999950171785,2.20181076935e-06,2.20181076935e-06,2.42013655819e-05,2.20181076935e-06,2.20181076935e-06,2.20181076935e-06
578,1,1,3.38698465693e-257,1.0,3.38698465693e-257,3.38698465693e-257,7.90656580438e-258,3.38698465693e-257,3.38698465693e-257,3.38698465693e-257
579,5,5,3.65546244998e-06,3.91855903475e-05,3.65546244998e-06,3.65546244998e-06,3.65546244998e-06,0.999938881635,3.65546244998e-06,3.65546244998e-06
580,1,2,0.0159430411512,0.130236352481,0.774105400612,0.0159430411512,0.0159430411512,0.0159430411512,0.0159430411512,0.0159430411512
581,0,0,1.0,9.77004728634e-44,9.77004728634e-44,9.77004728634e-44,9.77004728634e-44,9.77004728634e-44,9.77004728634e-44,9.77004728634e-44
582,1,1,0.0299541506851,0.967212135673,0.000472285607062,0.000472285607062,0.000472285607062,0.000472285607062,0.000472285607062,0.000472285607062
583,1,1,1.1622035132e-51,1.0,1.1622035132e-51,1.1622035132e-51,1.1622035132e-51,1.1622035132e-51,1.1622035132e-51,1.1622035132e-51
584,5,5,0.260101346519,0.0346524509468,0.0346524509468,0.0346524509468,0.0346524509468,0.319882039796,0.0346524509468,0.246754358951
585,0,7,0.104051360425,0.0141193439724,0.0141193439724,0.0141193439724,0.0141193439724,0.121186486033,0.0141193439724,0.70416543368
586,1,2,0.104484067741,0.121094665332,0.703413491746,0.0142015550362,0.0142015550362,0.0142015550362,0.0142015550362,0.0142015550362
587,4,4,0.00404550920808,0.000359361281812,0.00282637278412,0.000359361281812,0.991331311599,0.000359361281812,0.000359361281812,0.000359361281812
588,0,2,8.52677197938e-09,1.01874422135e-09,0.999999985361,1.01874422135e-09,1.01874422135e-09,1.01874422135e-09,1.01874422135e-09,1.01874422135e-09
589,0,0,0.773445483648,0.0145084173612,0.139504012185,0.0145084173612,0.0145084173612,0.0145084173612,0.0145084173612,0.0145084173612
590,4,2,0.0142577572458,0.10299236729,0.712260454609,0.0142577572458,0.113458391872,0.0142577572458,0.0142577572458,0.0142577572458
591,1,1,0.260720751256,0.368262500327,0.0331497388719,0.0331497388719,0.0331497388719,0.0331497388719,0.205268054057,0.0331497388719
592,1,0,0.414980967828,0.0345069918044,0.136656275904,0.0345069918044,0.0345069918044,0.0345069918044,0.275827797246,0.0345069918044
593,0,4,0.260720751256,0.0331497388719,0.205268054057,0.0331497388719,0.368262500327,0.0331497388719,0.0331497388719,0.0331497388719
594,0,0,0.884176288616,0.0682789273172,0.00792413067773,0.00792413067773,0.00792413067773,0.00792413067773,0.00792413067773,0.00792413067773
595,0,0,1.0,1.66514418929e-47,1.66514418929e-47,1.66514418929e-47,1.66514418929e-47,1.66514418929e-47,1.66514418929e-47,1.66514418929e-47
596,4,4,0.318387650675,0.040900474136,0.040900474136,0.040900474136,0.436209504509,0.040900474136,0.040900474136,0.040900474136
597,0,0,1.0,5.43107604064e-72,1.25071274532e-72,5.43107604064e-72,5.43107604064e-72,5.43107604064e-72,5.43107604064e-72,5.43107604064e-72
598,0,0,0.587958042813,0.0068526386685,0.370926125176,0.0068526386685,0.0068526386685,0.0068526386685,0.0068526386685,0.0068526386685
599,0,7,5.41842663763e-06,5.87563015913e-05,3.57791750181e-05,5.41842663763e-06,5.41842663763e-06,5.41842663763e-06,5.41842663763e-06,0.99987837239
600,0,0,0.30631779709,0.250078105856,0.0359287296254,0.0359287296254,0.0359287296254,0.263960448927,0.0359287296254,0.0359287296254
601,7,5,9.96161193844e-28,9.96161193844e-28,9.96161193844e-28,9.96161193844e-28,9.96161193844e-28,1.0,9.96161193844e-28,9.96161193844e-28
602,0,0,0.531829743718,0.422540973484,0.00760488046632,0.00760488046632,0.00760488046632,0.00760488046632,0.00760488046632,0.00760488046632
603,1,1,0.0345610044963,0.946146237222,0.00321545971358,0.00321545971358,0.00321545971358,0.00321545971358,0.00321545971358,0.00321545971358
604,3,1,0.00670410010937,0.889061034927,0.00670410010937,0.0707143644172,0.00670410010937,0.00670410010937,0.00670410010937,0.00670410010937
605,0,0,0.30631779709,0.263960448927,0.250078105856,0.0359287296254,0.0359287296254,0.0359287296254,0.0359287296254,0.0359287296254
606,0,1,5.95091300074e-13,0.999999999996,5.95091300074e-13,5.95091300074e-13,5.95091300074e-13,5.95091300074e-13,5.95091300074e-13,5.95091300074e-13
607,1,1,0.00670372059239,0.925152583889,0.00670372059239,0.00670372059239,0.00670372059239,0.0346250925564,0.00670372059239,0.00670372059239
608,1,1,8.99046593392e-05,0.999856702441,8.89881659578e-06,8.89881659578e-06,8.89881659578e-06,8.89881659578e-06,8.89881659578e-06,8.89881659578e-06
609,5,5,0.0788878758867,0.0788878758867,0.102346803594,0.0788878758867,0.0788878758867,0.424325941085,0.0788878758867,0.0788878758867
610,0,0,1.0,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16
611,6,6,0.036423428264,0.036423428264,0.036423428264,0.036423428264,0.036423428264,0.036423428264,0.745036002152,0.036423428264
612,2,2,0.114526373896,0.0216930183733,0.755315515864,0.0216930183733,0.0216930183733,0.0216930183733,0.0216930183733,0.0216930183733
613,1,1,5.51306967535e-16,1.0,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16,5.51306967535e-16
614,1,1,1.65306326236e-13,0.999999999999,1.65306326236e-13,1.65306326236e-13,1.65306326236e-13,1.65306326236e-13,1.65306326236e-13,1.65306326236e-13
615,0,0,0.469973681437,0.04053892859,0.04053892859,0.04053892859,0.04053892859,0.286792747024,0.04053892859,0.04053892859
616,0,2,0.100150984649,0.0196507283689,0.666533140531,0.0196507283689,0.0196507283689,0.135062232976,0.0196507283689,0.0196507283689
617,0,2,0.265432279073,0.241038445796,0.316759758832,0.0353539032599,0.0353539032599,0.0353539032599,0.0353539032599,0.0353539032599
618,0,0,0.999824826758,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05
619,0,0,0.427880417182,0.0428793937719,0.314843220187,0.0428793937719,0.0428793937719,0.0428793937719,0.0428793937719,0.0428793937719
620,0,0,1.0,1.98435070775e-25,1.98435070775e-25,1.98435070775e-25,1.98435070775e-25,1.98435070775e-25,1.98435070775e-25,1.98435070775e-25
621,0,0,0.640359362016,0.0294729473743,0.182802953738,0.0294729473743,0.0294729473743,0.0294729473743,0.0294729473743,0.0294729473743
622,1,1,0.0195220997508,0.863345301744,0.0195220997508,0.0195220997508,0.0195220997508,0.0195220997508,0.0195220997508,0.0195220997508
623,0,0,0.291164835914,0.0356685896313,0.273988284097,0.0356685896313,0.0356685896313,0.256503931832,0.0356685896313,0.0356685896313
624,0,0,0.949101722092,0.00280853029325,0.0340470961482,0.00280853029325,0.00280853029325,0.00280853029325,0.00280853029325,0.00280853029325
625,4,4,0.00153506493866,0.00153506493866,0.00153506493866,0.00153506493866,0.989254545429,0.00153506493866,0.00153506493866,0.00153506493866
626,0,0,0.999824826758,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05,2.50247487998e-05
627,1,1,9.31162080763e-20,1.0,9.31162080763e-20,9.31162080763e-20,9.31162080763e-20,9.31162080763e-20,9.31162080763e-20,9.31162080763e-20
628,0,0,1.0,3.40658551779e-20,3.40658551779e-20,3.40658551779e-20,3.40658551779e-20,3.40658551779e-20,3.40658551779e-20,3.40658551779e-20
629,1,1,3.16442243964e-12,0.999999999978,3.16442243964e-12,3.16442243964e-12,3.16442243964e-12,3.16442243964e-12,3.16442243964e-12,3.16442243964e-12
630,1,2,0.0142443388778,0.111247517464,0.707031252435,0.0142443388778,0.0142443388778,0.0142443388778,0.110499535711,0.0142443388778
631,1,1,0.0342174593424,0.369625107298,0.0342174593424,0.0342174593424,0.222618149175,0.236669446815,0.0342174593424,0.0342174593424
632,0,0,0.801083412163,0.0284166554053,0.0284166554053,0.0284166554053,0.0284166554053,0.0284166554053,0.0284166554053,0.0284166554053
633,0,0,0.291164835914,0.0356685896313,0.273988284097,0.0356685896313,0.0356685896313,0.256503931832,0.0356685896313,0.0356685896313
634,0,0,0.88282157707,0.00753320455368,0.0719791956082,0.00753320455368,0.00753320455368,0.00753320455368,0.00753320455368,0.00753320455368
635,1,2,0.00125171998875,0.0192018109893,0.973287869078,0.00125171998875,0.00125171998875,0.00125171998875,0.00125171998875,0.00125171998875
636,0,0,1.0,7.91016140238e-61,2.10423444042e-61,7.91016140238e-61,7.91016140238e-61,7.91016140238e-61,7.91016140238e-61,7.91016140238e-61
637,0,0,0.43138755856,0.0442002283817,0.0442002283817,0.30341107115,0.0442002283817,0.0442002283817,0.0442002283817,0.0442002283817
638,1,1,0.0808889865491,0.511570456188,0.0808889865491,0.0808889865491,0.0808889865491,0.00309562451759,0.0808889865491,0.0808889865491
639,1,5,0.0032683606891,0.0224322230407,0.0032683606891,0.0032683606891,0.0032683606891,0.957957612825,0.0032683606891,0.0032683606891
640,0,0,1.0,1.8239438575e-24,1.8239438575e-24,1.8239438575e-24,1.8239438575e-24,1.8239438575e-24,1.8239438575e-24,1.8239438575e-24
641,0,0,0.358948205124,0.0341427348881,0.229290404153,0.0341427348881,0.0341427348881,0.241047716283,0.0341427348881,0.0341427348881
642,0,6,0.0183408320389,0.0183408320389,0.0183408320389,0.0183408320389,0.0183408320389,0.0183408320389,0.762465679274,0.127489328493
643,1,1,2.63755199065e-16,1.0,2.63755199065e-16,2.63755199065e-16,2.63755199065e-16,2.63755199065e-16,2.63755199065e-16,2.63755199065e-16
644,1,1,0.032554412922,0.395863669449,0.220846447817,0.032554412922,0.032554412922,0.220517818124,0.032554412922,0.032554412922
